NVT Name,Summary,Affected Software/OS,target,id
"Oracle MySQL Server <= 5.7.41, 8.x <= 8.0.31 Security Update (cpuapr2023) - Linux","Oracle MySQL Server is prone to a vulnerability in InnoDB
  (zlib).","Oracle MySQL Server version 5.7.41 and prior and 8.x through
  8.0.31.",VendorFix,c09d6eb7-120c-414a-96b4-69039dcddc8a
"PHP < 5.6.28, 7.x < 7.0.13 Multiple Vulnerabilities (Nov 2016) - Linux",PHP is prone to multiple vulnerabilities.,PHP prior to version 5.6.28 and 7.x prior to 7.0.13.,VendorFix,161fa831-8347-49b3-a724-a7bb60f0c428
"Oracle MySQL Server <= 5.7.40, 8.x <= 8.0.31 Security Update (cpujan2023) - Linux",Oracle MySQL Server is prone to a vulnerability in libcurl.,"Oracle MySQL Server version 5.7.40 and prior and 8.0 through
  8.0.31.",VendorFix,906fd359-e59a-4382-a758-c11df18b4e13
"PHP < 5.5.33, 5.6.x < 5.6.19 Multiple Vulnerabilities (Apr 2016) - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.5.33 and 5.6.x prior to 5.6.19 on
  Linux.",VendorFix,2d6d2bd0-3dea-45a6-9206-1127be85978b
"Oracle MySQL Server <= 5.7.43, 8.x <= 8.0.34, 8.1.0 Security Update (cpuoct2023) - Linux",Oracle MySQL Server is prone to multiple vulnerabilities.,"Oracle MySQL Server version 5.7.43 and prior, 8.x through
  8.0.34 and 8.1.0.",VendorFix,e42ff7a8-67a3-4b58-8947-2ed71faebdbe
"PHP < 5.4.42, 5.5.x < 5.5.26, 5.6.x < 5.6.10 Multiple Vulnerabilities (Aug 2016) - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.4.42, 5.5.x prior to 5.5.26 and 5.6.x
  prior to 5.6.10 on Linux.",VendorFix,24c54e6b-3564-4946-8cc3-8e4caf8c5f56
PHP CVE-2019-13224 Use-After-Free Vulnerability - Linux,"PHP is prone to a use-after-free vulnerability in a used
  third-pary library.",PHP version before 7.1.32 and 7.3.x before 7.3.9.,VendorFix,524930f9-1666-4925-bdd3-4d0873d6c206
"PHP < 5.5.32, 5.6.x < 5.6.18, 7.x < 7.0.3 Multiple Vulnerabilities (Jul 2016) - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.5.32, 5.6.x prior to 5.6.18 and 7.x
  prior to 7.0.3 on Linux.",VendorFix,e4754c5e-79dc-4f53-b305-9152fa90c398
Apache HTTP Server < 2.4.49 Multiple Vulnerabilities - Linux,Apache HTTP Server is prone to multiple vulnerabilities.,Apache HTTP Server version 2.4.48 and prior.,VendorFix,c1f15a92-9e9f-48d2-8849-5b909a5d7eac
Samba Elevation of Privilege Vulnerability (CVE-2022-45141),Samba is prone to an elevation of privilege vulnerability.,Samba versions prior to 4.15.13.,VendorFix,4dc292e5-c304-4f44-855a-da5730644669
Apache HTTP Server < 2.4.60 Multiple Vulnerabilities - Linux,Apache HTTP Server is prone to multiple vulnerabilities.,Apache HTTP Server version 2.4.59 and prior.,VendorFix,3e53f263-c869-4c08-bc9e-f4db824c006a
"PHP < 5.6.30, 7.x < 7.0.15, 7.1.x < 7.1.1 Multiple Vulnerabilities (Jan 2017) - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.6.30, 7.x prior to 7.0.15 and 7.1.x
  prior to 7.1.1.",VendorFix,7632fc30-d3d0-4d02-822d-3e1f5ecfb4e7
"PostgreSQL < 10.6, 11.x < 11.1 SQL Injection Vulnerability - Linux",PostgreSQL is prone to an SQL injection vulnerability.,PostgreSQL before versions 10.6 and 11.1.,VendorFix,6238d94f-db26-4cf4-9c04-1ed84da1ed84
"PHP < 5.5.27, 5.6.x < 5.6.11 Arbitrary Code Execution Vulnerability (Aug 2016) - Linux",PHP is prone to an arbitrary code execution vulnerability.,"PHP prior to version 5.5.27 and 5.6.x prior to 5.6.11 on
  Linux.",VendorFix,c4344946-7c6d-4585-b0ed-e584260c4c46
Oracle MySQL Server <= 5.7.35 / 8.0 <= 8.0.26 Security Update (cpuoct2021) - Linux,Oracle MySQL Server is prone to multiple vulnerabilities.,Oracle MySQL Server version 5.7.35 and prior and 8.0 through 8.0.26.,VendorFix,9c661804-fe31-4aa4-9938-06ded5af6504
"PHP < 5.4.40, 5.5.x < 5.5.24, 5.6.x < 5.6.8 Multiple Vulnerabilities - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.4.40, 5.5.x prior to 5.5.24 and 5.6.x
  prior to 5.6.8.",VendorFix,d926b4ef-2698-4676-8c0e-dd3ec2cd51a1
PostgreSQL Multiple Vulnerabilities (May 2015) - Linux,PostgreSQL is prone to multiple vulnerabilities.,"PostgreSQL versions prior to 9.0.20, 9.1.x prior to 9.1.16,
  9.2.x prior to 9.2.11, 9.3.x prior to 9.3.7 and 9.4.x prior to 9.4.2.",VendorFix,ca961ee7-3c3c-4907-ae13-aba890663140
Apache HTTP Server <= 2.4.51 Buffer Overflow Vulnerability - Linux,"Apache HTTP Server is prone to a buffer overflow
  vulnerability.",Apache HTTP Server versions through 2.4.51.,VendorFix,887d35c7-8c13-4dd3-a244-672983f55c42
"PHP < 8.0.30, 8.1.x < 8.1.22, 8.2.x < 8.2.9 Security Update - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 8.0.30, 8.1.x prior to 8.1.22 and 8.2.x
  prior to 8.2.9.",VendorFix,e9ae4bde-cc2e-4b1e-8465-268dfec767f6
"PHP < 8.1.29, 8.2.x < 8.2.20, 8.3.x < 8.3.8 Multiple Vulnerabilities - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 8.1.29, version 8.2.x through 8.2.19 and
  8.3.x through 8.3.7.",VendorFix,de3c4c6f-afff-45ea-87a8-68504fe6b434
"PHP < 5.5.38, 5.6.x < 5.6.24, 7.0.x < 7.0.9 Multiple Vulnerabilities (Jul 2016) - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.5.38, 5.6.x prior to 5.6.24 and 7.x
  prior to 7.0.9.",VendorFix,11aed61a-b830-489f-ac0e-a9f72a16d21a
Apache HTTP Server <= 2.4.52 Multiple Vulnerabilities - Linux,Apache HTTP Server is prone to multiple vulnerabilities.,Apache HTTP Server version 2.4.52 and prior.,VendorFix,8906aa72-a911-4761-916f-befaa97574e1
"PHP < 5.6.29, 7.0.x < 7.0.14 DoS Vulnerability - Linux",PHP is prone to a denial of service (DoS) vulnerability.,PHP versions prior to 5.6.29 and 7.0.x prior to 7.0.14.,VendorFix,7754904d-7adb-4ba5-a006-22d3e2ce6ae5
PHP < 7.0.12 RCE / DoS Vulnerability - Linux,"PHP is prone to a remote code execution (RCE) or denial of
  service (DoS) vulnerability.",PHP versions prior to 7.0.12.,VendorFix,038ae73c-aedf-4270-b681-8e0c0248d72e
"PHP < 7.1.33, 7.2.x < 7.2.24, 7.3.x < 7.3.11 RCE Vulnerability - Version Check","PHP is prone to a remote code execution (RCE) vulnerability in
  certain nginx + php-fpm configurations.","PHP prior to version 7.1.33, 7.2.x prior to 7.2.24 and 7.3.x
  prior to 7.3.11.",VendorFix,e611cc09-ad9b-48b5-9529-256817fb3ad0
"PHP < 5.6.25, 7.x < 7.0.10 Multiple Vulnerabilities (Sep 2016) - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.6.25 and 7.x prior to 7.0.10 on
  Linux.",VendorFix,2295352c-ee58-4a06-a3d2-88366e4fabac
Apache HTTP Server < 2.4.54 Multiple Vulnerabilities - Linux,Apache HTTP Server is prone to multiple vulnerabilities.,Apache HTTP Server version 2.4.53 and prior.,VendorFix,64ad8cf1-2201-4744-a26b-929339d481c2
phpMyAdmin < 4.9.2 Multiple Vulnerabilities (PMASA-2019-5) - Linux,phpMyAdmin is prone to multiple vulnerabilities.,phpMyAdmin prior to version 4.9.2.,VendorFix,d23e46e5-3a44-4b87-888e-3c0d1d43202f
phpMyAdmin < 4.8.6 SQL Injection Vulnerability (PMASA-2019-3) - Linux,phpMyAdmin is prone to an SQL injection vulnerability.,phpMyAdmin prior to version 4.8.6.,VendorFix,f253f334-8310-4177-8c16-00c7d33d8f48
phpMyAdmin 2.11.x < 2.11.9.4 / 3.0.x < 3.1.3 Multiple Vulnerabilities,phpMyAdmin is prone to multiple vulnerabilities.,phpMyAdmin version 2.11.x to 2.11.9.4 and 3.0.x to 3.1.3.,VendorFix,0bac3a16-e91c-4527-adca-4dec87646c1e
"PHP < 5.5.37, 5.6.x < 5.6.23, 7.x < 7.0.8 Multiple Vulnerabilities (Aug 2016) - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.5.37, 5.6.x prior to 5.6.23 and 7.x
  prior to 7.0.8 on Linux.",VendorFix,52885197-5960-41ff-86f2-281897fbee56
PHP < 5.6.26 DoS Vulnerability - Linux,PHP is prone to a denial of service (DoS) vulnerability.,PHP prior to version 5.6.26 on Linux.,VendorFix,90ece580-e88d-44cc-9192-aad1d267d430
"PHP < 8.1.31, 8.2.x < 8.2.26, 8.3.x < 8.3.14 Multiple Vulnerabilities - Linux",PHP is prone to multiple vulnerabilities.,"PHP versions prior to 8.1.31, 8.2.x prior to 8.2.26 and 8.3.x
  prior to 8.3.14.",VendorFix,4946fd0a-ce64-46ba-b919-1578e6ea784c
"PHP < 8.1.32, 8.2.x < 8.2.28 Multiple Vulnerabilities - Linux",PHP is prone to multiple vulnerabilities.,"PHP versions prior to 8.1.32, and 8.2.x prior to 8.2.28.",VendorFix,2de71aa6-2f20-4d32-86da-a442483598c2
vsftpd Compromised Source Packages Backdoor Vulnerability,vsftpd is prone to a backdoor vulnerability.,"The vsftpd 2.3.4 source package downloaded between 20110630 and
  20110703 is affected.",VendorFix,2df0df6e-72ad-4e00-abcb-a4d4fb15f9e0
phpMyAdmin Code Injection and XSS Vulnerability,"phpMyAdmin is prone to a remote PHP code-injection vulnerability and
  to a cross-site scripting vulnerability.",Versions prior to phpMyAdmin 2.11.9.5 and 3.1.3.1 are vulnerable.,VendorFix,b17dbadd-3586-4fca-b66c-200c4dc1833c
PHP < 5.6.7 DoS Vulnerability - Linux,PHP is prone to a denial of service (DoS) vulnerability.,PHP prior to version 5.6.7 on Linux.,VendorFix,23dfe3e4-bfc4-435e-8904-f0877cbf9d45
"PHP 5.x < 5.6.34, 7.x < 7.0.28, 7.1.x < 7.1.15, 7.2.x < 7.2.3 Stack Buffer Overflow Vulnerability (Mar 2018) - Linux",PHP is prone to a stack buffer overflow vulnerability.,"PHP versions 5.x prior to 5.6.34, 7.x prior to 7.0.28, 7.1.x
  prior to 7.1.15 and 7.2.x prior to 7.2.3 on Linux.",VendorFix,e9d1bd05-73be-480c-b4bc-211e3f285491
"PHP < 5.4.44, 5.5.x < 5.5.28, 5.6.x < 5.6.12 Multiple Vulnerabilities (Jul 2016) - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.4.44, 5.5.x prior to 5.5.28 and 5.6.x
  prior to 5.6.12 on Linux.",VendorFix,8bad7554-5757-462b-b053-0c88aa42ace4
vsftpd Compromised Source Packages Backdoor Vulnerability,vsftpd is prone to a backdoor vulnerability.,"The vsftpd 2.3.4 source package downloaded between 20110630 and
  20110703 is affected.",VendorFix,e455d47b-b830-41e3-a908-4f44e40c5011
PHP < 5.2.5 Multiple Vulnerabilities,PHP is prone to multiple vulnerabilities.,PHP before version 5.2.5.,VendorFix,ade71dd1-93ed-44d7-9134-2ede4dada755
PHP < 5.2.6 Multiple Vulnerabilities,PHP is prone to multiple vulnerabilities.,PHP prior to version 5.2.6.,VendorFix,11ba3d3b-047b-407f-af3b-433e7c539b38
PHP < 5.2.6 Multiple Vulnerabilities (Aug 2008),PHP is prone to multiple vulnerabilities.,PHP version prior to 5.2.6.,VendorFix,94109647-bacd-4fe6-bd39-3e91c6ea98bf
"PHP < 5.6.31, 7.0.x < 7.0.21, 7.1.x < 7.1.7 Multiple Vulnerabilities (Jul 2017) - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.6.31, 7.0.x prior to 7.0.21 and 7.1.x
  prior to 7.1.7.",VendorFix,1a118a17-8ccb-46f9-88ad-f03d45f5f278
"PHP < 5.4.43, 5.5.x < 5.5.27, 5.6.x < 5.6.11 Multiple Vulnerabilities (Mar 2016) - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.4.43, 5.5.x prior to 5.5.27 and 5.6.x
  prior to 5.6.11 on Linux.",VendorFix,54af3c76-2fd7-47b4-a8b5-0746e70a7662
Oracle MySQL Server <= 5.5.52 / 5.6 <= 5.6.33 / 5.7 <= 5.7.15 Security Update (cpuoct2016) - Linux,Oracle MySQL Server is prone to multiple vulnerabilities.,"Oracle MySQL Server versions 5.5.52 and prior, 5.6 through 5.6.33 and 5.7 through 5.7.15.",VendorFix,68ec25ab-9b2f-40a3-9fd9-10d00ae2a4ae
"phpMyAdmin < 4.9.6, 5.x < 5.0.3 Multiple Vulnerabilities (PMASA-2020-5, PMASA-2020-6) - Linux",phpMyAdmin is prone to multiple vulnerabilities.,phpMyAdmin prior to version 4.9.6 and 5.x prior to 5.0.3.,VendorFix,50ec99ab-254f-483e-aa0f-a631b4aab048
"PHP < 5.4.45, 5.5.x < 5.5.29, 5.6.x < 5.6.13 Multiple Vulnerabilities (Jul 2016) - Linux",PHP is prone to multiple vulnerabilities.,"PHP prior to version 5.4.45, 5.5.x prior to 5.5.29 and 5.6.x
  prior to 5.6.13 on Linux.",VendorFix,f54c809f-1438-400a-a72f-63f73acec6ad
"PHP < 5.3.13, 5.4.x < 5.4.3 Multiple Vulnerabilities - Active Check",PHP is prone to multiple vulnerabilities.,"PHP versions prior to 5.3.13 and 5.4.x prior to 5.4.3.

  Other products / applications might be affected by the tested CVE-2012-1823 as well.",VendorFix,b04e5861-7a8b-4587-bfaf-f535081cc9e0
"PHP < 5.5.22, 5.6.x < 5.6.6 XXE Vulnerability - Linux",PHP is prone to an XML external entity (XXE) vulnerability.,"PHP prior to version 5.5.22 and 5.6.x prior to 5.6.6 on
  Linux.",VendorFix,bf10ef48-31c2-4c17-a26e-67632e336759
PHP < 5.3.3 Multiple Vulnerabilities,PHP is prone to multiple vulnerabilities.,PHP prior to version 5.3.3.,VendorFix,bd1d2646-0bce-46ce-80cd-b43e59bd6442
"PHP 5.2.x < 5.2.12, 5.3.0 Buffer Overflow Vulnerability",PHP is prone to a buffer overflow vulnerability.,PHP version 5.2.x through 5.2.11 and 5.3.0.,VendorFix,8fcf4c56-80a5-4dea-aca8-653beef037c8
MySQL 5.x Unspecified Buffer Overflow Vulnerability,MySQL is prone to a buffer overflow vulnerability.,"This issue affects MySQL 5.x. Other versions may also be
  vulnerable.",WillNotFix,524705d0-cf9a-4e38-b799-f755cd8273dc
PHP < 5.2.14 Multiple Vulnerabilities,PHP is prone to multiple vulnerabilities.,PHP prior to version 5.2.14.,VendorFix,f2d9cce6-c789-4c28-b207-15c68a4d5974
Apache HTTP Server mod_auth_digest Multiple Vulnerabilities - Linux,Apache HTTP Server is prone to multiple vulnerabilities.,"Apache HTTP Server 2.2.x before 2.2.34 and
  2.4.x before 2.4.27.",VendorFix,6a72c558-11ae-47ac-a17b-391360a2e303
"PHP < 7.2.27, 7.3.x < 7.3.14, 7.4.x < 7.4.2 Multiple Vulnerabilities (Jan 2020) - Linux",PHP is prone to multiple vulnerabilities.,"PHP versions before 7.2.27, 7.3.x and 7.4.x.",VendorFix,a5aba476-0082-439d-895d-8aab23da106d
"PHP < 5.5.31, 5.6.x < 5.6.17, 7.x < 7.0.2 Out of Bounds Read Memory Corruption Vulnerability (Mar 2016) - Linux","PHP is prone to an out-of-bounds read memory corruption
  vulnerability.","PHP prior to version 5.5.31, 5.6.x prior to 5.6.17 and 7.x
  prior to 7.0.2 on Linux.",VendorFix,b4e67a99-df80-4eb5-a725-4b463e2bff99
"PHP < 5.5.31, 5.6.x < 5.6.17, 7.x < 7.0.2 DoS Vulnerability (Aug 2016) - Linux",PHP is prone to a denial of service (DoS) vulnerability.,"PHP prior to version 5.5.31, 5.6.x prior to 5.6.17 and 7.x
  prior to 7.0.2 on Linux.",VendorFix,4c99d06b-4b2b-481b-9f05-a5a43a96d2a1
PostgreSQL Default Credentials (PostgreSQL Protocol),"It was possible to login into the remote PostgreSQL as user
  postgres using weak credentials.",,Mitigation,ff79e2d7-0951-4b95-824a-13bdc399cddf
Apache HTTP Server < 2.4.55 Multiple Vulnerabilities - Linux,Apache HTTP Server is prone to multiple vulnerabilities.,Apache HTTP Server version 2.4.54 and prior.,VendorFix,5b095417-27f1-4068-8fd4-389081baae9f
